comparison_score,target_path,target_type,target_subject,verdict,reasons,raw_hash_match,canonical_hash_match,body_hash_match,attachment_match_count,simhash_distance,token_jaccard,semantic_cosine
61.96,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Bank Details Change for client - PHAKATHI NZ.eml,eml,Bank Details Change for client - PHAKATHI NZ,UNRELATED,,0,0,0,0,12.0,0.09955752212389381,
61.95,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\AGSA CETA Confirmation of Project Status - uPhongolo Municipality.eml,eml,AGSA CETA Confirmation of Project Status - uPhongolo Municipality,UNRELATED,,0,0,0,0,14.0,0.11951219512195121,
61.95,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Best Practices of Managing Union Employees Including Labour Relations & Labour Law Management (3).eml,eml,Best Practices of Managing Union Employees Including Labour Relations & Labour Law Management,UNRELATED,,0,0,0,0,16.0,0.13953488372093023,
61.95,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Corporate Governance & Risk Management for State & Public Sector Organisation Masterclass 2023.eml,eml,Corporate Governance & Risk Management for State & Public Sector Organisation Masterclass 2023,UNRELATED,,0,0,0,0,14.0,0.11951219512195121,
61.95,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Edition - 28 June 2023.eml,eml,Final Edition - 28 June 2023,UNRELATED,,0,0,0,0,10.0,0.07951598962834917,
61.95,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Last Reminder_ Effective Inventory Planning & Stock Control.eml,eml,Last Reminder: Effective Inventory Planning & Stock Control,UNRELATED,,0,0,0,0,18.0,0.15948275862068967,
61.95,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Unlocking the Potential of Disability Legislation and Policy_ Enhancing Implementation for Impact in South Africa (1).eml,eml,Unlocking the Potential of Disability Legislation and Policy: Enhancing Implementation for Impact in South Africa,UNRELATED,,0,0,0,0,17.0,0.14948453608247422,
61.95,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Unlocking the Potential of Disability Legislation and Policy_ Enhancing Implementation for Impact in South Africa (2).eml,eml,Unlocking the Potential of Disability Legislation and Policy: Enhancing Implementation for Impact in South Africa,UNRELATED,,0,0,0,0,17.0,0.14948453608247422,
61.94,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Its Tee Time – FORE the love of animals.eml,eml,Its Tee Time – FORE the love of animals,UNRELATED,,0,0,0,0,16.0,0.1394422310756972,
61.93,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SANS 10400 Updates & Amendments for Building & Construction Standards Workshop , 23 - 24 May 2024  , Claim 2 CPD Points , On Line.eml",eml,"SANS 10400 Updates & Amendments for Building & Construction Standards Workshop , 23 - 24 May 2024  , Claim 2 CPD Points , On Line",UNRELATED,,0,0,0,0,13.0,0.1092896174863388,
61.92,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Best Practices of Managing Union Employees Including Labour Relations & Labour Law Management.eml,eml,Best Practices of Managing Union Employees Including Labour Relations & Labour Law Management,UNRELATED,,0,0,0,0,16.0,0.13917525773195877,
61.92,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Edition - 18 January 2024.eml,eml,Final Edition - 18 January 2024,UNRELATED,,0,0,0,0,11.0,0.08924485125858124,
61.92,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Managing projects can be nerve-wracking. It demands more than simply keeping an eye on deadlines and budgets.eml,eml,Managing projects can be nerve-wracking. It demands more than simply keeping an eye on deadlines and budgets,UNRELATED,,0,0,0,0,17.0,0.14918414918414918,
61.91,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Stop Press - 18 July 2024.eml,eml,Stop Press - 18 July 2024,UNRELATED,,0,0,0,0,12.0,0.09908536585365854,
61.9,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Are you okay, I haven't heard from you in a while (1).eml",eml,"Are you okay, I haven't heard from you in a while",UNRELATED,,0,0,0,0,19.0,0.16898148148148148,
61.89,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ OUTSTANDING DOCUMENTS_ APPOINTMENT OF THE CHIEF FINANACIAL OFFICER AT UPHONGOLO LOCAL MUNCIPALITY (5).eml,eml,RE: OUTSTANDING DOCUMENTS: APPOINTMENT OF THE CHIEF FINANACIAL OFFICER AT UPHONGOLO LOCAL MUNCIPALITY,UNRELATED,,0,0,0,0,13.0,0.10888888888888888,
61.89,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Stop Press - 22 March 2024.eml,eml,Stop Press - 22 March 2024,UNRELATED,,0,0,0,0,12.0,0.09892729439809297,
61.89,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\TODAY QUOTE.eml,eml,TODAY QUOTE,UNRELATED,,0,0,0,0,12.0,0.09887005649717515,
61.88,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Edition - 5 July 2023.eml,eml,Final Edition - 5 July 2023,UNRELATED,,0,0,0,0,11.0,0.08878504672897196,
61.87,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Edition - 12 March 2024.eml,eml,Final Edition - 12 March 2024,UNRELATED,,0,0,0,0,11.0,0.08867521367521368,
61.8,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ Competency based assessments (1).eml,eml,RE: Competency based assessments,UNRELATED,,0,0,0,0,15.0,0.128,
61.8,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Stop Press - 25 January 2024.eml,eml,Stop Press - 25 January 2024,UNRELATED,,0,0,0,0,11.0,0.08798283261802575,
61.79,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Edition - 14 June 2024.eml,eml,Final Edition - 14 June 2024,UNRELATED,,0,0,0,0,12.0,0.0979020979020979,
61.79,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Protecting SA against illicit mining.eml,eml,Protecting SA against illicit mining,UNRELATED,,0,0,0,0,17.0,0.1479028697571744,
61.77,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\2nd Annual Empowering Women in Leadership Symposium 2024 (1).eml,eml,2nd Annual Empowering Women in Leadership Symposium 2024,UNRELATED,,0,0,0,0,15.0,0.12771084337349398,
61.77,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\2nd Annual Empowering Women in Leadership Symposium 2024 (3).eml,eml,2nd Annual Empowering Women in Leadership Symposium 2024,UNRELATED,,0,0,0,0,15.0,0.12771084337349398,
61.77,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\2nd Annual Empowering Women in Leadership Symposium 2024 (4).eml,eml,2nd Annual Empowering Women in Leadership Symposium 2024,UNRELATED,,0,0,0,0,15.0,0.12771084337349398,
61.77,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\2nd Annual Empowering Women in Leadership Symposium 2024.eml,eml,2nd Annual Empowering Women in Leadership Symposium 2024,UNRELATED,,0,0,0,0,15.0,0.12771084337349398,
61.75,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Annual Employee Wellness Conference (3).eml,eml,Annual Employee Wellness Conference,UNRELATED,,0,0,0,0,17.0,0.14751552795031056,
61.75,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\PUBLIC SECTOR FINANCIAL MANAGEMENT FOR NON-FINANCIAL MANAGERS SEMINAR (1).eml,eml,PUBLIC SECTOR FINANCIAL MANAGEMENT FOR NON-FINANCIAL MANAGERS SEMINAR,UNRELATED,,0,0,0,0,14.0,0.1174934725848564,
61.75,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\PUBLIC SECTOR FINANCIAL MANAGEMENT FOR NON-FINANCIAL MANAGERS SEMINAR.eml,eml,PUBLIC SECTOR FINANCIAL MANAGEMENT FOR NON-FINANCIAL MANAGERS SEMINAR,UNRELATED,,0,0,0,0,14.0,0.1174934725848564,
61.74,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Employment Equity Committee Training Course 2023.eml,eml,Employment Equity Committee Training Course 2023,UNRELATED,,0,0,0,0,13.0,0.10741687979539642,
61.72,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Ghost Employees & Payroll Fraud.eml,eml,Ghost Employees & Payroll Fraud,UNRELATED,,0,0,0,0,17.0,0.14720812182741116,
61.71,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Stop Press - 22 January 2024.eml,eml,Stop Press - 22 January 2024,UNRELATED,,0,0,0,0,11.0,0.08709016393442623,
61.71,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Stop Press - 25 July 2024.eml,eml,Stop Press - 25 July 2024,UNRELATED,,0,0,0,0,13.0,0.10714285714285714,
61.7,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\15th Annual WOMEN IN MINING AND AFRICAN NETWORKING FORUM.eml,eml,15th Annual WOMEN IN MINING AND AFRICAN NETWORKING FORUM,UNRELATED,,0,0,0,0,15.0,0.1270358306188925,
61.7,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\NFMW latest news update📧💰.eml,eml,NFMW latest news update📧💰,UNRELATED,,0,0,0,0,14.0,0.11697574893009986,
61.7,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Office administration are you the best-of-the-best or just so-so.eml,eml,Office administration are you the best-of-the-best or just so-so,UNRELATED,,0,0,0,0,19.0,0.16704805491990846,
61.7,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Our gift to you (1).eml,eml,Our gift to you,UNRELATED,,0,0,0,0,19.0,0.16703296703296702,
61.7,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\There is a lot more to being a Project Manager than meets the eye (1).eml,eml,There is a lot more to being a Project Manager than meets the eye,UNRELATED,,0,0,0,0,18.0,0.1570048309178744,
61.69,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Stop Press - 2 August 2024.eml,eml,Stop Press - 2 August 2024,UNRELATED,,0,0,0,0,12.0,0.09692307692307692,
61.68,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Current Awareness+.eml,eml,Current Awareness+,UNRELATED,,0,0,0,0,14.0,0.11683417085427136,
61.68,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ OUTSTANDING DOCUMENTS_ APPOINTMENT OF THE CHIEF FINANACIAL OFFICER AT UPHONGOLO LOCAL MUNCIPALITY (8).eml,eml,RE: OUTSTANDING DOCUMENTS: APPOINTMENT OF THE CHIEF FINANACIAL OFFICER AT UPHONGOLO LOCAL MUNCIPALITY,UNRELATED,,0,0,0,0,13.0,0.10675381263616558,
61.68,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\The Impact of National Reforms on Supply Chain Management.eml,eml,The Impact of National Reforms on Supply Chain Management,UNRELATED,,0,0,0,0,20.0,0.17678100263852242,
61.66,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Edition - 20 March 2024.eml,eml,Final Edition - 20 March 2024,UNRELATED,,0,0,0,0,12.0,0.09661229611041405,
61.65,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ RE_ RE_ URGENT_ LIST OF ALL APPLICANTS_ APPOINTMENTS_ DIRECTOR_ COPRPORATE SERVICES, COMMUNITY SERVICES AND TECHNICAL SERVICES.eml",eml,"RE: RE: RE: URGENT: LIST OF ALL APPLICANTS: APPOINTMENTS: DIRECTOR: COPRPORATE SERVICES, COMMUNITY SERVICES AND TECHNICAL SERVICES",UNRELATED,,0,0,0,0,13.0,0.10648148148148148,
61.63,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Are you okay, I haven't heard from you in a while.eml",eml,"Are you okay, I haven't heard from you in a while",UNRELATED,,0,0,0,0,19.0,0.16628175519630484,
61.62,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\High Impact Administrative Professionals 12-14 December 2023.eml,eml,High Impact Administrative Professionals 12-14 December 2023,UNRELATED,,0,0,0,0,18.0,0.1561712846347607,
61.62,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\[REMINDER] Basic - Intermediate MS Project 2016 (1).eml,eml,[REMINDER] Basic - Intermediate MS Project 2016,UNRELATED,,0,0,0,0,18.0,0.1561712846347607,
61.61,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Planning, Scheduling and Programming for Construction Projects (2).eml",eml,"Planning, Scheduling and Programming for Construction Projects",UNRELATED,,0,0,0,0,17.0,0.14609571788413098,
61.61,"C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Planning, Scheduling and Programming for Construction Projects (3).eml",eml,"Planning, Scheduling and Programming for Construction Projects",UNRELATED,,0,0,0,0,17.0,0.14609571788413098,
61.59,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Revision of Targets and Indicators from SDBIP.eml,eml,Revision of Targets and Indicators from SDBIP,UNRELATED,,0,0,0,0,9.0,0.0658682634730539,
61.59,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Work-Life Balance Training Program 2023.eml,eml,Work-Life Balance Training Program 2023,UNRELATED,,0,0,0,0,15.0,0.12589073634204276,
61.58,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ OUTSTANDING DOCUMENTS_ APPOINTMENT OF THE CHIEF FINANACIAL OFFICER AT UPHONGOLO LOCAL MUNCIPALITY (6).eml,eml,RE: OUTSTANDING DOCUMENTS: APPOINTMENT OF THE CHIEF FINANACIAL OFFICER AT UPHONGOLO LOCAL MUNCIPALITY,UNRELATED,,0,0,0,0,13.0,0.10583153347732181,
61.57,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Annual Employee Wellness Conference (6).eml,eml,Annual Employee Wellness Conference,UNRELATED,,0,0,0,0,17.0,0.14573643410852713,
61.57,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Report (1).eml,eml,FW: Report,UNRELATED,,0,0,0,0,14.0,0.11574074074074074,
61.57,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ Report.eml,eml,FW: Report,UNRELATED,,0,0,0,0,14.0,0.11574074074074074,
61.55,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Edition - 18 March 2024.eml,eml,Final Edition - 18 March 2024,UNRELATED,,0,0,0,0,11.0,0.0854788877445932,
61.53,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Improving Data-Driven Decision-Making In The HR Digital Age.eml,eml,Improving Data-Driven Decision-Making In The HR Digital Age,UNRELATED,,0,0,0,0,18.0,0.15531914893617021,
61.53,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\RE_ BENEFIT STATEMENT (2).eml,eml,RE: BENEFIT STATEMENT,UNRELATED,,0,0,0,0,14.0,0.11530398322851153,
61.52,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Effective Inventory Planning & Stock Control (2).eml,eml,Effective Inventory Planning & Stock Control,UNRELATED,,0,0,0,0,19.0,0.16521739130434782,
61.51,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Best Practices of Managing Union Employees Including Labour Relations & Labour Law Management (5).eml,eml,Best Practices of Managing Union Employees Including Labour Relations & Labour Law Management,UNRELATED,,0,0,0,0,17.0,0.14507772020725387,
61.51,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\SALGA Media Monitoring Summary 10 November 2023.eml,eml,SALGA Media Monitoring Summary 10 November 2023,UNRELATED,,0,0,0,0,11.0,0.0851063829787234,
61.5,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\FW_ JPMT Meeting invitation - 04 march 2023.eml,eml,FW: JPMT Meeting invitation - 04 march 2023,UNRELATED,,0,0,0,0,15.0,0.125,
61.5,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Investment in your people managers is the key to business success.eml,eml,Investment in your people managers is the key to business success,UNRELATED,,0,0,0,0,17.0,0.1450381679389313,
61.49,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Stop Press - 18 September 2023.eml,eml,Stop Press - 18 September 2023,UNRELATED,,0,0,0,0,11.0,0.08492366412213741,
61.48,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Final Edition - 29 May 2023.eml,eml,Final Edition - 29 May 2023,UNRELATED,,0,0,0,0,11.0,0.08476190476190476,
61.47,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\DATA LAWS & CYBER SECURITY CONFERENCE (1).eml,eml,DATA LAWS & CYBER SECURITY CONFERENCE,UNRELATED,,0,0,0,0,17.0,0.14471243042671614,
61.47,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\DATA LAWS & CYBER SECURITY CONFERENCE (2).eml,eml,DATA LAWS & CYBER SECURITY CONFERENCE,UNRELATED,,0,0,0,0,17.0,0.14471243042671614,
61.47,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\DATA LAWS & CYBER SECURITY CONFERENCE.eml,eml,DATA LAWS & CYBER SECURITY CONFERENCE,UNRELATED,,0,0,0,0,17.0,0.14471243042671614,
61.45,C:\Users\info\OneDrive\Documents\email_compare_offline\EXTRACTED FILES\EMAILS\Original format\Advanced Technical Report Writing & and Presentation Skills (1).eml,eml,Advanced Technical Report Writing & and Presentation Skills,UNRELATED,,0,0,0,0,17.0,0.1445221445221445,
